Area,Bedrooms,Bathrooms,Floors,Age,Parking,City,HasGarden,HasPool,Furnished,DistanceToCenter_km,CrimeIndex,SchoolScore,Price
158.0,2.0,2.0,4.0,9.0,0.0,Mashhad,0.0,0.0,1.0,9.8,1.6,8.6,230716
297.0,6.0,5.0,2.0,13.0,2.0,Rasht,1.0,0.0,0.0,29.8,6.6,8.4,341939
273.0,4.0,3.0,3.0,6.0,0.0,Tabriz,0.0,0.0,1.0,33.1,4.0,5.2,214124
240.0,3.0,2.0,1.0,12.0,3.0,Karaj,0.0,0.0,0.0,11.1,3.5,7.0,335659
172.0,4.0,4.0,3.0,10.0,1.0,Isfahan,0.0,0.0,0.0,10.6,9.2,9.1,282947
181.0,3.0,3.0,4.0,20.0,2.0,Rasht,1.0,0.0,0.0,32.0,2.9,7.1,178643
409.0,7.0,5.0,1.0,18.0,2.0,Shiraz,0.0,0.0,0.0,22.7,3.2,7.0,549416
117.0,1.0,2.0,2.0,25.0,0.0,Rasht,1.0,0.0,1.0,25.8,9.0,9.2,100000
181.0,4.0,4.0,3.0,21.0,1.0,Shiraz,0.0,0.0,0.0,10.7,4.8,8.1,306748
77.0,1.0,,2.0,2.0,1.0,Shiraz,0.0,0.0,0.0,28.5,2.8,4.5,100000
89.0,2.0,2.0,2.0,6.0,2.0,Qom,0.0,0.0,0.0,22.0,4.1,6.8,100000
209.0,3.0,2.0,4.0,7.0,1.0,Karaj,0.0,0.0,1.0,14.8,8.1,7.1,299873
60.0,2.0,2.0,2.0,43.0,1.0,Shiraz,0.0,0.0,,8.1,1.3,9.8,100000
156.0,3.0,4.0,4.0,36.0,0.0,Shiraz,0.0,0.0,1.0,11.7,7.1,6.2,100000
179.0,3.0,4.0,3.0,26.0,1.0,Qom,0.0,0.0,0.0,5.1,7.7,5.4,135411
375.0,6.0,5.0,4.0,21.0,1.0,Karaj,0.0,0.0,0.0,20.2,4.5,4.2,415253
123.0,2.0,2.0,1.0,34.0,2.0,Mashhad,1.0,1.0,0.0,1.9,4.7,4.7,288836
189.0,2.0,3.0,2.0,30.0,0.0,Tehran,0.0,0.0,1.0,,7.6,5.8,254586
174.0,4.0,4.0,4.0,28.0,0.0,Mashhad,0.0,0.0,0.0,,4.4,5.8,321246
115.0,2.0,1.0,4.0,2.0,0.0,Shiraz,0.0,1.0,0.0,7.9,8.5,8.5,330553
364.0,6.0,5.0,4.0,6.0,0.0,Shiraz,1.0,0.0,1.0,13.5,2.4,,564696
152.0,3.0,2.0,1.0,9.0,1.0,Rasht,0.0,0.0,0.0,13.0,9.3,7.0,161205
227.0,3.0,4.0,1.0,39.0,1.0,Mashhad,0.0,0.0,0.0,19.0,9.0,8.2,160860
158.0,4.0,4.0,3.0,34.0,1.0,Tehran,0.0,0.0,1.0,4.8,5.0,6.4,366059
208.0,4.0,4.0,2.0,30.0,3.0,Mashhad,1.0,0.0,1.0,25.6,6.8,5.9,137905
92.0,3.0,3.0,1.0,23.0,2.0,,0.0,0.0,0.0,29.7,1.6,5.9,100000
182.0,2.0,1.0,2.0,17.0,2.0,Rasht,0.0,0.0,0.0,7.3,4.9,8.0,198246
238.0,3.0,3.0,4.0,2.0,1.0,,0.0,0.0,1.0,7.5,6.6,9.6,393653
362.0,7.0,5.0,4.0,37.0,3.0,Tehran,0.0,0.0,1.0,32.1,3.3,7.5,759226
298.0,4.0,3.0,2.0,32.0,0.0,Shiraz,0.0,0.0,0.0,31.5,2.1,6.3,186125
322.0,,5.0,3.0,39.0,2.0,Shiraz,1.0,0.0,0.0,0.6,9.3,7.4,499127
210.0,3.0,4.0,3.0,37.0,2.0,Karaj,0.0,1.0,0.0,33.6,9.7,7.0,238847
191.0,3.0,3.0,4.0,16.0,2.0,Shiraz,0.0,0.0,0.0,31.3,5.4,7.6,261898
85.0,3.0,2.0,2.0,25.0,0.0,,0.0,0.0,0.0,34.9,3.1,9.6,100000
258.0,5.0,4.0,2.0,5.0,0.0,Tabriz,,0.0,1.0,21.9,4.7,4.4,333086
359.0,7.0,5.0,1.0,16.0,3.0,Isfahan,0.0,1.0,1.0,16.7,7.4,8.9,684286
83.0,3.0,,2.0,0.0,0.0,Isfahan,0.0,0.0,0.0,21.1,4.3,4.2,100000
379.0,7.0,5.0,4.0,30.0,1.0,Karaj,1.0,0.0,0.0,27.6,6.0,4.7,563632
409.0,6.0,5.0,4.0,19.0,1.0,Rasht,0.0,0.0,1.0,13.5,5.6,6.4,537454
95.0,3.0,4.0,1.0,25.0,1.0,Rasht,0.0,0.0,1.0,19.7,3.1,8.4,151025
154.0,4.0,5.0,4.0,27.0,2.0,Karaj,0.0,,0.0,2.8,1.4,6.9,318924
191.0,2.0,2.0,3.0,9.0,3.0,Qom,0.0,0.0,1.0,20.1,3.1,5.5,100000
253.0,,5.0,3.0,13.0,1.0,Tabriz,0.0,0.0,1.0,28.2,6.5,5.2,252378
272.0,4.0,4.0,3.0,21.0,0.0,Isfahan,1.0,0.0,0.0,34.0,1.6,6.8,316721
,3.0,3.0,4.0,8.0,2.0,Karaj,1.0,0.0,0.0,2.4,4.7,6.1,501454
256.0,6.0,5.0,2.0,39.0,2.0,Rasht,1.0,1.0,0.0,13.1,1.8,6.4,429213
152.0,2.0,1.0,4.0,32.0,1.0,Karaj,0.0,0.0,0.0,12.1,2.7,5.6,100000
420.0,7.0,5.0,3.0,30.0,2.0,Isfahan,0.0,0.0,1.0,15.1,6.4,7.8,622760
139.0,4.0,3.0,2.0,17.0,,Mashhad,1.0,0.0,0.0,3.2,8.4,6.4,294822
52.0,2.0,3.0,3.0,35.0,1.0,Tabriz,1.0,0.0,0.0,16.1,6.7,5.6,100000
413.0,7.0,5.0,2.0,29.0,2.0,Rasht,1.0,0.0,1.0,1.2,3.2,6.6,677735
241.0,3.0,3.0,4.0,37.0,0.0,Tabriz,0.0,0.0,1.0,17.5,5.4,4.9,154490
285.0,5.0,4.0,2.0,44.0,2.0,Shiraz,0.0,0.0,0.0,31.3,7.4,8.9,268595
365.0,6.0,5.0,3.0,17.0,3.0,Mashhad,0.0,0.0,1.0,,3.5,9.4,573527
79.0,2.0,2.0,2.0,35.0,0.0,Shiraz,0.0,0.0,0.0,17.2,6.3,4.4,100000
202.0,4.0,4.0,2.0,21.0,0.0,Mashhad,1.0,0.0,0.0,9.5,4.7,9.2,447569
131.0,1.0,1.0,4.0,1.0,1.0,Shiraz,0.0,1.0,1.0,28.2,3.4,5.8,122480
229.0,3.0,2.0,4.0,19.0,3.0,Tehran,0.0,0.0,0.0,22.0,1.8,5.5,350433
297.0,4.0,4.0,1.0,42.0,1.0,Shiraz,1.0,0.0,0.0,5.4,2.1,9.9,413054
312.0,6.0,5.0,1.0,22.0,2.0,Karaj,1.0,0.0,0.0,34.8,,7.8,526709
112.0,2.0,3.0,3.0,20.0,0.0,Rasht,0.0,0.0,0.0,12.7,5.7,8.0,100000
85.0,1.0,1.0,1.0,16.0,3.0,Rasht,0.0,0.0,0.0,32.1,1.0,5.8,100000
183.0,4.0,4.0,1.0,33.0,,Isfahan,0.0,0.0,0.0,10.2,7.8,4.6,266824
302.0,4.0,4.0,2.0,9.0,2.0,Shiraz,1.0,0.0,1.0,24.3,2.3,4.6,350655
107.0,3.0,4.0,2.0,45.0,0.0,Mashhad,0.0,0.0,0.0,15.0,7.5,8.6,100000
149.0,2.0,2.0,2.0,20.0,1.0,Rasht,0.0,0.0,0.0,20.2,7.6,5.1,100000
309.0,5.0,5.0,4.0,27.0,2.0,Qom,1.0,1.0,0.0,16.0,10.0,9.5,426093
143.0,4.0,5.0,1.0,13.0,2.0,Tehran,0.0,0.0,1.0,3.2,1.7,9.1,509328
223.0,3.0,3.0,3.0,0.0,3.0,Isfahan,0.0,0.0,0.0,4.0,3.9,7.9,515612
111.0,3.0,3.0,1.0,6.0,2.0,Tabriz,0.0,0.0,0.0,25.7,3.0,7.9,100000
375.0,6.0,5.0,1.0,43.0,0.0,Qom,0.0,0.0,0.0,8.3,2.6,4.7,341111
170.0,2.0,3.0,1.0,41.0,0.0,Qom,0.0,0.0,0.0,8.0,3.1,7.8,105787
363.0,7.0,5.0,4.0,,1.0,Mashhad,0.0,0.0,0.0,3.4,6.0,7.5,629626
257.0,6.0,5.0,1.0,6.0,2.0,Tehran,0.0,0.0,0.0,24.9,9.4,9.4,448869
189.0,2.0,2.0,4.0,8.0,0.0,Rasht,1.0,0.0,0.0,11.0,3.6,9.2,289323
288.0,4.0,4.0,3.0,24.0,2.0,Tabriz,0.0,0.0,0.0,26.6,3.3,4.8,243204
289.0,4.0,5.0,4.0,8.0,2.0,Mashhad,0.0,0.0,0.0,1.1,2.2,4.9,581943
90.0,3.0,2.0,2.0,30.0,3.0,Tehran,0.0,0.0,0.0,27.8,9.1,5.6,100000
279.0,4.0,3.0,4.0,29.0,1.0,Isfahan,1.0,0.0,1.0,11.4,1.3,4.7,404301
88.0,1.0,2.0,4.0,25.0,0.0,Mashhad,0.0,0.0,1.0,7.2,4.6,9.6,139657
260.0,,3.0,4.0,31.0,3.0,Isfahan,1.0,0.0,0.0,20.9,8.5,7.1,327292
372.0,7.0,5.0,3.0,24.0,2.0,Qom,0.0,0.0,0.0,27.7,7.5,6.9,206352
220.0,4.0,4.0,2.0,7.0,2.0,Qom,1.0,0.0,1.0,15.0,1.4,9.1,376953
285.0,6.0,5.0,4.0,22.0,1.0,Qom,0.0,0.0,0.0,14.7,4.9,9.6,342509
182.0,2.0,2.0,3.0,22.0,2.0,Tehran,1.0,1.0,1.0,18.5,8.2,6.9,416839
104.0,2.0,2.0,1.0,22.0,1.0,Karaj,0.0,0.0,0.0,1.0,6.3,6.0,201358
172.0,4.0,3.0,4.0,2.0,1.0,Shiraz,0.0,0.0,1.0,27.8,4.8,9.4,274063
109.0,1.0,2.0,2.0,39.0,0.0,,0.0,0.0,0.0,14.9,8.8,8.7,100000
282.0,4.0,4.0,2.0,26.0,,Tehran,0.0,0.0,1.0,21.2,1.6,8.0,599579
265.0,5.0,5.0,1.0,15.0,2.0,Karaj,0.0,0.0,0.0,15.3,5.7,7.4,1118985
407.0,7.0,5.0,2.0,16.0,2.0,Isfahan,0.0,,0.0,25.1,6.4,6.7,514442
386.0,7.0,5.0,2.0,40.0,1.0,Mashhad,0.0,0.0,0.0,28.4,6.1,4.4,396898
55.0,2.0,2.0,2.0,11.0,0.0,Rasht,0.0,,0.0,23.4,5.1,5.4,100000
264.0,4.0,5.0,2.0,19.0,3.0,Rasht,0.0,1.0,1.0,30.1,3.5,6.8,361728
153.0,4.0,4.0,1.0,42.0,1.0,Rasht,0.0,0.0,1.0,34.1,1.6,7.6,102912
285.0,4.0,4.0,1.0,38.0,2.0,Tehran,1.0,0.0,0.0,25.5,2.6,4.3,581630
286.0,5.0,5.0,3.0,25.0,2.0,Qom,0.0,1.0,0.0,18.6,2.1,9.4,381845
81.0,1.0,1.0,2.0,8.0,0.0,Rasht,0.0,0.0,0.0,7.2,6.9,8.7,100000
226.0,3.0,2.0,4.0,8.0,0.0,Qom,0.0,0.0,1.0,12.5,6.4,7.6,252660
79.0,1.0,2.0,1.0,43.0,1.0,Rasht,0.0,0.0,1.0,28.3,3.0,7.2,100000
366.0,6.0,5.0,3.0,45.0,2.0,Tabriz,,0.0,1.0,3.8,1.9,8.5,437975
210.0,5.0,5.0,1.0,25.0,1.0,Shiraz,0.0,0.0,0.0,33.1,4.7,7.5,166289
304.0,6.0,5.0,2.0,15.0,0.0,Karaj,0.0,0.0,0.0,20.8,9.6,9.7,458378
285.0,5.0,5.0,3.0,33.0,2.0,Qom,1.0,0.0,1.0,30.2,8.5,5.6,212553
291.0,4.0,5.0,2.0,14.0,1.0,Rasht,1.0,1.0,1.0,22.2,1.7,5.5,510435
353.0,7.0,5.0,1.0,10.0,3.0,Mashhad,0.0,0.0,1.0,28.5,5.0,6.7,513040
185.0,4.0,4.0,,12.0,0.0,Tehran,0.0,0.0,0.0,25.5,3.0,6.3,343699
51.0,2.0,3.0,4.0,34.0,2.0,Rasht,0.0,0.0,0.0,20.5,2.0,9.4,100000
216.0,3.0,3.0,4.0,15.0,,Qom,0.0,0.0,1.0,5.8,1.7,8.2,372596
131.0,1.0,1.0,2.0,25.0,3.0,Karaj,0.0,1.0,1.0,0.8,7.1,7.3,258920
114.0,1.0,,4.0,19.0,0.0,Qom,,0.0,0.0,26.3,6.1,9.3,100000
400.0,6.0,5.0,3.0,23.0,2.0,Karaj,0.0,,1.0,9.5,7.5,7.3,642055
314.0,6.0,5.0,3.0,41.0,2.0,Qom,1.0,,1.0,10.4,4.8,8.9,449198
211.0,4.0,4.0,4.0,9.0,2.0,Tabriz,1.0,0.0,0.0,7.3,9.2,8.9,392361
355.0,6.0,5.0,3.0,35.0,0.0,Tabriz,0.0,,1.0,21.4,5.0,8.8,367389
74.0,1.0,1.0,1.0,9.0,2.0,Rasht,0.0,0.0,0.0,7.1,4.7,4.9,154987
57.0,2.0,1.0,3.0,9.0,1.0,Tabriz,0.0,0.0,1.0,8.2,7.2,9.7,432399
279.0,6.0,5.0,1.0,14.0,3.0,Shiraz,1.0,0.0,0.0,11.8,2.9,5.9,518297
52.0,1.0,1.0,1.0,9.0,3.0,Isfahan,0.0,0.0,0.0,24.5,3.2,8.1,100000
353.0,7.0,5.0,3.0,7.0,3.0,Tabriz,0.0,0.0,0.0,2.3,8.9,7.8,560291
124.0,2.0,2.0,1.0,29.0,0.0,Mashhad,0.0,0.0,0.0,,,7.7,178747
147.0,4.0,3.0,3.0,22.0,3.0,Isfahan,0.0,0.0,1.0,13.7,4.6,5.9,220227
202.0,5.0,4.0,2.0,27.0,2.0,Shiraz,0.0,0.0,1.0,33.9,4.2,9.1,190220
389.0,7.0,5.0,2.0,32.0,0.0,Karaj,1.0,0.0,0.0,29.7,5.5,,478863
406.0,7.0,5.0,3.0,15.0,3.0,Karaj,0.0,0.0,0.0,8.8,7.7,8.3,767715
343.0,5.0,4.0,4.0,35.0,2.0,Qom,1.0,0.0,1.0,10.6,4.7,6.4,399762
173.0,4.0,4.0,2.0,29.0,3.0,Shiraz,1.0,1.0,0.0,23.5,3.0,7.8,206763
69.0,2.0,2.0,1.0,8.0,3.0,Qom,0.0,,0.0,3.6,9.3,5.0,100000
98.0,1.0,1.0,,15.0,1.0,Isfahan,0.0,0.0,,2.4,7.5,8.1,100000
115.0,1.0,2.0,,22.0,1.0,Qom,1.0,0.0,0.0,26.9,1.9,4.8,100000
115.0,1.0,1.0,2.0,41.0,1.0,Rasht,0.0,0.0,1.0,15.6,6.9,4.5,100000
129.0,1.0,1.0,1.0,26.0,3.0,Shiraz,0.0,0.0,1.0,10.8,6.0,8.5,148563
217.0,4.0,4.0,4.0,29.0,2.0,Shiraz,0.0,0.0,1.0,5.2,,6.8,334160
49.0,1.0,2.0,3.0,41.0,2.0,Tehran,0.0,0.0,1.0,11.7,1.1,9.8,120490
284.0,5.0,5.0,2.0,7.0,1.0,Tehran,1.0,0.0,,17.8,9.9,6.1,643065
271.0,4.0,5.0,4.0,4.0,2.0,Tehran,1.0,0.0,0.0,10.3,2.7,9.5,690355
180.0,3.0,2.0,1.0,21.0,1.0,Tabriz,0.0,0.0,0.0,17.8,4.1,8.3,142035
206.0,4.0,5.0,3.0,33.0,1.0,Tehran,1.0,0.0,1.0,6.0,9.1,8.3,449058
188.0,2.0,1.0,3.0,37.0,3.0,Mashhad,0.0,0.0,0.0,,,4.3,234158
205.0,3.0,2.0,3.0,1.0,2.0,Karaj,0.0,0.0,0.0,17.1,5.7,8.5,389922
276.0,6.0,5.0,2.0,31.0,2.0,Shiraz,0.0,,1.0,23.1,2.9,8.9,378847
164.0,,5.0,3.0,26.0,0.0,Karaj,0.0,0.0,1.0,28.1,4.7,5.2,156679
181.0,4.0,3.0,3.0,19.0,0.0,Isfahan,0.0,0.0,1.0,2.1,9.7,6.4,303116
388.0,7.0,5.0,3.0,35.0,0.0,Qom,,0.0,1.0,31.1,8.8,4.4,223933
118.0,3.0,2.0,1.0,34.0,2.0,Qom,0.0,0.0,0.0,16.8,2.0,6.7,100000
367.0,7.0,5.0,1.0,25.0,2.0,Qom,1.0,0.0,1.0,8.4,1.4,4.7,490466
374.0,7.0,5.0,1.0,4.0,3.0,Rasht,1.0,0.0,0.0,8.1,8.0,8.2,571897
91.0,3.0,2.0,3.0,35.0,,Tehran,0.0,0.0,0.0,8.8,5.7,4.1,100000
160.0,3.0,3.0,1.0,40.0,1.0,Karaj,0.0,1.0,0.0,32.5,4.3,5.0,159493
311.0,5.0,5.0,3.0,20.0,0.0,Mashhad,0.0,0.0,1.0,3.0,8.1,8.0,401321
217.0,5.0,4.0,2.0,12.0,3.0,Isfahan,0.0,1.0,0.0,33.6,8.1,4.9,303796
82.0,2.0,3.0,1.0,43.0,3.0,Tabriz,1.0,0.0,0.0,22.2,1.8,5.1,100000
372.0,7.0,5.0,4.0,26.0,0.0,Tehran,1.0,0.0,0.0,1.8,2.0,7.3,851910
360.0,7.0,5.0,4.0,30.0,1.0,Qom,0.0,0.0,1.0,19.4,5.1,6.3,360911
126.0,,4.0,4.0,9.0,3.0,Qom,1.0,0.0,0.0,18.3,6.6,4.5,177140
215.0,5.0,5.0,2.0,40.0,0.0,Tehran,0.0,1.0,1.0,5.4,3.1,7.2,576651
353.0,5.0,5.0,3.0,28.0,0.0,Tabriz,1.0,,0.0,1.0,5.8,5.4,442418
138.0,4.0,3.0,3.0,9.0,,Rasht,0.0,0.0,1.0,3.2,1.2,6.0,417190
370.0,7.0,5.0,1.0,21.0,1.0,Tabriz,1.0,1.0,0.0,6.9,1.9,7.2,667315
328.0,6.0,5.0,1.0,25.0,2.0,Tabriz,0.0,0.0,0.0,34.9,1.9,5.6,304996
221.0,5.0,5.0,3.0,27.0,2.0,Rasht,0.0,0.0,0.0,14.1,4.1,7.2,316984
282.0,4.0,5.0,3.0,30.0,1.0,Rasht,1.0,0.0,1.0,27.4,3.2,4.1,295420
343.0,5.0,5.0,3.0,33.0,1.0,Tabriz,1.0,0.0,0.0,24.7,7.6,6.1,288361
80.0,1.0,1.0,4.0,36.0,1.0,Tabriz,0.0,1.0,1.0,22.1,8.3,4.1,100000
262.0,5.0,4.0,4.0,38.0,3.0,Isfahan,1.0,0.0,1.0,22.0,5.0,8.8,432989
320.0,6.0,5.0,1.0,8.0,2.0,Mashhad,1.0,0.0,1.0,1.1,8.8,6.1,631973
85.0,2.0,2.0,4.0,45.0,2.0,Rasht,0.0,0.0,1.0,11.1,1.7,7.5,112446
158.0,3.0,2.0,1.0,27.0,3.0,Shiraz,0.0,0.0,1.0,12.2,2.0,7.5,260729
343.0,7.0,5.0,1.0,34.0,3.0,Rasht,0.0,0.0,0.0,10.7,5.6,6.6,459662
185.0,3.0,4.0,3.0,45.0,0.0,Rasht,0.0,0.0,1.0,13.4,5.5,5.9,127036
157.0,3.0,3.0,1.0,15.0,1.0,Rasht,1.0,0.0,0.0,5.5,4.2,7.0,324585
112.0,1.0,2.0,1.0,19.0,3.0,Rasht,1.0,0.0,0.0,30.5,5.7,8.2,100000
124.0,3.0,3.0,1.0,0.0,1.0,Qom,0.0,0.0,0.0,21.3,9.5,7.8,100000
315.0,6.0,5.0,2.0,41.0,1.0,Tabriz,1.0,1.0,0.0,16.9,7.9,7.0,375177
253.0,5.0,4.0,2.0,19.0,3.0,Shiraz,0.0,0.0,1.0,3.6,5.1,7.1,391909
88.0,2.0,2.0,4.0,15.0,2.0,Mashhad,0.0,0.0,1.0,9.3,4.5,8.1,100000
,3.0,2.0,1.0,23.0,3.0,Mashhad,1.0,0.0,1.0,34.8,5.6,9.0,102282
341.0,,5.0,1.0,22.0,3.0,Qom,0.0,0.0,1.0,34.9,7.2,9.1,290314
119.0,2.0,3.0,4.0,38.0,3.0,Shiraz,0.0,0.0,0.0,3.3,5.1,7.1,111003
160.0,4.0,4.0,1.0,34.0,0.0,Shiraz,1.0,0.0,1.0,29.0,,9.9,223512
,4.0,5.0,3.0,22.0,3.0,Mashhad,0.0,0.0,1.0,27.3,3.2,9.1,423024
163.0,3.0,4.0,4.0,11.0,2.0,Tehran,0.0,1.0,1.0,16.4,7.7,5.0,354385
125.0,1.0,1.0,3.0,0.0,2.0,Isfahan,0.0,0.0,1.0,12.0,1.9,8.8,229364
57.0,1.0,1.0,3.0,12.0,3.0,Tehran,1.0,0.0,1.0,28.3,6.0,4.3,100000
138.0,2.0,2.0,2.0,38.0,0.0,Mashhad,0.0,0.0,1.0,28.0,3.7,7.0,100000
174.0,2.0,1.0,4.0,40.0,1.0,Karaj,0.0,0.0,1.0,,7.2,4.2,100000
417.0,7.0,5.0,4.0,24.0,2.0,Rasht,0.0,0.0,1.0,19.0,5.2,4.4,431797
305.0,7.0,5.0,3.0,45.0,0.0,Mashhad,1.0,0.0,1.0,1.3,6.5,5.5,476078
,1.0,,3.0,37.0,2.0,Qom,0.0,0.0,0.0,23.5,2.5,9.8,100000
384.0,6.0,5.0,1.0,3.0,0.0,Mashhad,1.0,0.0,1.0,1.4,1.9,5.9,771835
120.0,2.0,1.0,2.0,30.0,1.0,Karaj,1.0,0.0,1.0,27.8,4.8,6.5,100000
68.0,,1.0,1.0,29.0,0.0,Isfahan,1.0,0.0,0.0,33.2,9.8,5.0,100000
78.0,1.0,1.0,4.0,1.0,1.0,Isfahan,,0.0,1.0,13.6,9.3,6.2,100000
242.0,3.0,3.0,4.0,34.0,0.0,Isfahan,1.0,0.0,1.0,4.8,2.9,4.5,363707
298.0,4.0,4.0,3.0,3.0,1.0,Karaj,1.0,0.0,1.0,25.2,7.4,7.2,520645
234.0,3.0,3.0,1.0,45.0,0.0,Isfahan,0.0,0.0,0.0,13.3,6.4,7.8,180658
136.0,3.0,2.0,3.0,9.0,1.0,Mashhad,1.0,1.0,1.0,17.7,9.3,4.1,242268
,1.0,1.0,1.0,7.0,1.0,Isfahan,0.0,1.0,0.0,24.6,2.2,5.7,100000
190.0,3.0,2.0,3.0,36.0,2.0,Tehran,1.0,0.0,0.0,6.5,9.7,7.3,502510
142.0,2.0,2.0,4.0,24.0,2.0,Qom,0.0,0.0,0.0,8.2,3.7,6.0,163115
51.0,2.0,2.0,4.0,11.0,2.0,Rasht,0.0,0.0,0.0,30.5,2.3,6.1,300000
308.0,7.0,5.0,2.0,12.0,1.0,Rasht,1.0,0.0,1.0,20.0,4.8,4.1,469440
131.0,3.0,3.0,2.0,30.0,3.0,Isfahan,1.0,0.0,1.0,27.2,7.4,6.2,100000
161.0,2.0,2.0,4.0,16.0,2.0,Shiraz,0.0,0.0,0.0,25.0,8.8,7.4,131249
401.0,6.0,5.0,2.0,19.0,0.0,Tehran,0.0,0.0,0.0,30.5,5.5,5.9,816737
309.0,5.0,5.0,2.0,11.0,2.0,Isfahan,1.0,0.0,1.0,19.6,6.1,9.2,419156
223.0,5.0,5.0,4.0,37.0,1.0,Mashhad,0.0,1.0,1.0,29.7,9.1,8.8,356521
389.0,7.0,5.0,3.0,31.0,2.0,Shiraz,0.0,0.0,0.0,14.6,9.7,6.8,501490
182.0,4.0,4.0,2.0,34.0,1.0,Karaj,0.0,0.0,1.0,31.8,2.3,9.7,206780
,3.0,3.0,1.0,9.0,2.0,Mashhad,1.0,0.0,1.0,22.6,1.0,4.5,282910
102.0,1.0,1.0,2.0,36.0,0.0,Rasht,0.0,0.0,1.0,,1.5,6.0,100000
102.0,1.0,1.0,4.0,42.0,3.0,Isfahan,0.0,1.0,1.0,32.9,4.3,8.7,100000
380.0,7.0,5.0,4.0,15.0,2.0,Rasht,1.0,0.0,0.0,23.6,3.6,7.3,548240
146.0,3.0,3.0,1.0,3.0,2.0,Shiraz,0.0,0.0,0.0,31.2,5.9,9.3,100000
314.0,6.0,5.0,2.0,32.0,1.0,Shiraz,0.0,0.0,1.0,31.0,8.8,,298303
72.0,1.0,1.0,4.0,31.0,2.0,Tehran,0.0,0.0,0.0,23.4,3.1,8.9,100000
329.0,,5.0,1.0,15.0,0.0,Qom,1.0,0.0,0.0,31.0,2.7,6.2,352415
378.0,7.0,5.0,4.0,4.0,1.0,Mashhad,1.0,0.0,0.0,22.1,3.5,4.7,559392
86.0,2.0,2.0,4.0,26.0,2.0,Qom,1.0,0.0,1.0,4.2,6.4,4.8,100000
381.0,6.0,5.0,2.0,4.0,0.0,Karaj,1.0,0.0,1.0,27.9,1.0,6.5,663709
160.0,3.0,2.0,1.0,27.0,0.0,Shiraz,1.0,0.0,0.0,16.3,9.6,7.0,183187
415.0,7.0,5.0,3.0,13.0,3.0,Tehran,0.0,0.0,1.0,11.1,8.1,9.3,959906
286.0,4.0,4.0,2.0,44.0,2.0,Karaj,0.0,0.0,0.0,3.9,8.5,4.2,390099
351.0,7.0,5.0,1.0,,3.0,Isfahan,0.0,0.0,1.0,31.1,3.5,9.5,573762
298.0,4.0,4.0,1.0,31.0,2.0,Karaj,0.0,0.0,0.0,15.8,5.9,8.7,329305
347.0,7.0,5.0,1.0,42.0,1.0,Shiraz,1.0,0.0,0.0,13.0,7.4,5.6,498075
314.0,7.0,5.0,4.0,8.0,0.0,Karaj,0.0,0.0,1.0,25.6,9.8,5.0,408092
256.0,4.0,4.0,4.0,21.0,0.0,Mashhad,0.0,0.0,0.0,9.6,8.2,6.8,377182
106.0,,3.0,4.0,4.0,2.0,Qom,1.0,1.0,0.0,,1.1,6.3,293641
172.0,4.0,4.0,4.0,37.0,3.0,Tehran,0.0,0.0,0.0,30.7,9.2,7.7,220788
201.0,3.0,3.0,4.0,33.0,0.0,Tabriz,1.0,0.0,1.0,1.4,1.0,8.0,344337
124.0,3.0,3.0,3.0,9.0,2.0,Karaj,1.0,0.0,1.0,5.3,8.6,8.5,364687
152.0,2.0,1.0,3.0,18.0,1.0,Mashhad,1.0,0.0,1.0,21.4,2.9,8.0,124960
151.0,3.0,4.0,3.0,33.0,0.0,,0.0,0.0,0.0,10.0,6.7,5.9,220175
189.0,3.0,3.0,2.0,21.0,2.0,Mashhad,0.0,0.0,1.0,10.3,5.5,4.1,378299
285.0,5.0,5.0,4.0,27.0,2.0,Mashhad,1.0,,1.0,8.2,9.1,7.8,497112
385.0,6.0,5.0,3.0,12.0,2.0,Isfahan,0.0,1.0,1.0,27.0,5.4,4.9,597871
170.0,2.0,2.0,1.0,2.0,1.0,Tehran,1.0,0.0,0.0,18.4,6.0,5.6,413565
132.0,2.0,2.0,3.0,2.0,0.0,Tabriz,1.0,0.0,0.0,17.8,1.3,6.3,203427
115.0,3.0,3.0,4.0,29.0,1.0,Karaj,0.0,0.0,0.0,27.3,5.3,9.2,100000
257.0,5.0,5.0,1.0,42.0,2.0,Rasht,1.0,1.0,0.0,30.4,1.1,9.5,295294
119.0,1.0,2.0,3.0,31.0,1.0,Karaj,1.0,0.0,0.0,31.6,9.7,6.4,100000
343.0,5.0,5.0,4.0,25.0,3.0,Tabriz,0.0,0.0,0.0,26.9,6.8,4.5,336568
50.0,1.0,1.0,1.0,14.0,2.0,Mashhad,1.0,0.0,0.0,29.6,1.9,6.0,100000
323.0,6.0,5.0,1.0,19.0,1.0,Rasht,1.0,0.0,0.0,3.7,2.7,5.0,477953
382.0,6.0,5.0,3.0,17.0,0.0,Tehran,0.0,0.0,0.0,29.4,8.7,9.5,2162610
207.0,5.0,5.0,4.0,26.0,1.0,Rasht,1.0,0.0,0.0,30.5,2.2,9.6,316372
365.0,6.0,5.0,1.0,31.0,0.0,Isfahan,1.0,1.0,0.0,27.1,1.9,7.8,453627
55.0,2.0,2.0,2.0,44.0,1.0,Shiraz,0.0,0.0,,12.1,10.0,6.2,100000
78.0,1.0,1.0,1.0,30.0,0.0,Karaj,0.0,0.0,0.0,29.2,8.9,5.1,100000
